Time	Waarde	Status	Kwaliteit	Reason	Status	Suppression Type
1-2-2025 1:25:08.133	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
1-2-2025 0:12:44.102	2	Normal	Goed	Huidige Data	Valid	None
31-1-2025 22:17:21.152	1	Normal	Goed	Huidige Data	Valid	None
31-1-2025 18:25:31.635	2	Normal	Goed	Huidige Data	Valid	None
31-1-2025 16:34:11.635	1	Normal	Goed	Huidige Data	Valid	None
31-1-2025 13:25:08.265	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
31-1-2025 11:20:01.755	2	Normal	Goed	Huidige Data	Valid	None
31-1-2025 9:36:56.856	1	Normal	Goed	Huidige Data	Valid	None
30-1-2025 13:25:08.131	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
30-1-2025 9:12:29.488	2	Normal	Goed	Huidige Data	Valid	None
30-1-2025 7:49:18.588	1	Normal	Goed	Huidige Data	Valid	None
30-1-2025 3:25:23.350	2	Normal	Goed	Huidige Data	Valid	None
30-1-2025 1:26:12.350	1	Normal	Goed	Huidige Data	Valid	None
30-1-2025 1:25:08.230	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
29-1-2025 21:29:56.400	2	Normal	Goed	Huidige Data	Valid	None
29-1-2025 19:35:54.562	1	Normal	Goed	Huidige Data	Valid	None
29-1-2025 14:42:45.369	2	Normal	Goed	Huidige Data	Valid	None
29-1-2025 13:25:08.110	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
29-1-2025 12:57:01.419	1	Normal	Goed	Huidige Data	Valid	None
29-1-2025 8:19:39.369	2	Normal	Goed	Huidige Data	Valid	None
29-1-2025 6:24:13.469	1	Normal	Goed	Huidige Data	Valid	None
29-1-2025 3:04:47.764	2	Normal	Goed	Huidige Data	Valid	None
29-1-2025 1:25:08.153	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
29-1-2025 0:59:06.964	1	Normal	Goed	Huidige Data	Valid	None
28-1-2025 21:31:17.814	2	Normal	Goed	Huidige Data	Valid	None
28-1-2025 19:33:18.643	1	Normal	Goed	Huidige Data	Valid	None
28-1-2025 15:54:44.543	2	Normal	Goed	Huidige Data	Valid	None
28-1-2025 14:03:03.620	1	Normal	Goed	Huidige Data	Valid	None
28-1-2025 13:25:08.291	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
28-1-2025 10:49:14.420	2	Normal	Goed	Huidige Data	Valid	None
28-1-2025 8:44:25.970	1	Normal	Goed	Huidige Data	Valid	None
28-1-2025 4:35:05.470	2	Normal	Goed	Huidige Data	Valid	None
28-1-2025 3:00:24.297	1	Normal	Goed	Huidige Data	Valid	None
27-1-2025 13:25:08.494	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
27-1-2025 11:07:00.468	2	Normal	Goed	Huidige Data	Valid	None
25-1-2025 13:25:08.337	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
25-1-2025 10:46:14.541	1	Normal	Goed	Huidige Data	Valid	None
25-1-2025 9:26:54.592	2	Normal	Goed	Huidige Data	Valid	None
17-1-2025 1:25:08.078	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-1-2025 16:09:49.862	1	Normal	Goed	Huidige Data	Valid	None
16-1-2025 13:25:08.475	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-1-2025 11:08:43.685	2	Normal	Goed	Huidige Data	Valid	None
16-1-2025 9:37:56.785	1	Normal	Goed	Huidige Data	Valid	None
16-1-2025 1:57:59.015	2	Normal	Goed	Huidige Data	Valid	None
16-1-2025 1:25:08.304	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-1-2025 0:31:36.165	1	Normal	Goed	Huidige Data	Valid	None
13-1-2025 1:25:08.351	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-1-2025 13:45:32.492	2	Normal	Goed	Huidige Data	Valid	None
12-1-2025 13:25:08.402	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-1-2025 12:11:10.992	1	Normal	Goed	Huidige Data	Valid	None
11-1-2025 13:25:08.289	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
11-1-2025 9:43:29.471	2	Normal	Goed	Huidige Data	Valid	None
11-1-2025 7:59:00.571	1	Normal	Goed	Huidige Data	Valid	None
10-1-2025 9:50:45.346	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
10-1-2025 2:40:08.089	2	Normal	Goed	Huidige Data	Valid	None
10-1-2025 1:25:08.464	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
10-1-2025 1:05:18.089	1	Normal	Goed	Huidige Data	Valid	None
9-1-2025 17:30:03.808	2	Normal	Goed	Huidige Data	Valid	None
9-1-2025 15:39:52.858	1	Normal	Goed	Huidige Data	Valid	None
9-1-2025 13:25:08.184	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
9-1-2025 11:13:58.340	2	Normal	Goed	Huidige Data	Valid	None
9-1-2025 8:57:33.690	1	Normal	Goed	Huidige Data	Valid	None
9-1-2025 5:07:13.390	2	Normal	Goed	Huidige Data	Valid	None
9-1-2025 2:39:03.399	1	Normal	Goed	Huidige Data	Valid	None
9-1-2025 1:25:08.098	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
8-1-2025 22:22:47.499	2	Normal	Goed	Huidige Data	Valid	None
8-1-2025 19:54:28.418	1	Normal	Goed	Huidige Data	Valid	None
8-1-2025 15:33:03.368	2	Normal	Goed	Huidige Data	Valid	None
8-1-2025 1:25:08.490	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
7-1-2025 22:16:28.457	1	Normal	Goed	Huidige Data	Valid	None
7-1-2025 20:30:05.394	2	Normal	Goed	Huidige Data	Valid	None
7-1-2025 1:25:08.370	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
6-1-2025 14:20:49.171	1	Normal	Goed	Huidige Data	Valid	None
6-1-2025 1:25:09.662	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
5-1-2025 15:09:34.149	2	Normal	Goed	Huidige Data	Valid	None
20-12-2024 1:25:08.494	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
19-12-2024 13:52:02.059	1	Normal	Goed	Huidige Data	Valid	None
19-12-2024 13:51:43.209	2	Normal	Goed	Huidige Data	Valid	None
19-12-2024 13:50:12.509	4	Normal	Goed	Huidige Data	Valid	None
19-12-2024 13:50:08.359	3	Normal	Goed	Huidige Data	Valid	None
19-12-2024 13:50:04.409	1	Normal	Goed	Huidige Data	Valid	None
19-12-2024 13:43:50.059	3	Normal	Goed	Huidige Data	Valid	None
16-12-2024 8:49:31.694	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-12-2024 8:35:03.090	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
6-12-2024 13:25:08.332	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
6-12-2024 12:44:55.153	1	Normal	Goed	Huidige Data	Valid	None
6-12-2024 12:00:06.403	2	Normal	Goed	Huidige Data	Valid	None
6-12-2024 9:37:48.153	1	Normal	Goed	Huidige Data	Valid	None
6-12-2024 2:47:15.771	2	Normal	Goed	Huidige Data	Valid	None
6-11-2024 1:25:08.077	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
5-11-2024 14:19:21.286	1	Normal	Goed	Huidige Data	Valid	None
5-11-2024 13:28:30.186	5	Normal	Goed	Huidige Data	Valid	None
5-11-2024 13:26:30.386	4	Normal	Goed	Huidige Data	Valid	None
5-11-2024 13:25:20.136	3	Normal	Goed	Huidige Data	Valid	None
21-10-2024 9:12:12.627	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-10-2024 8:56:32.899	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-10-2024 14:25:08.064	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-10-2024 9:55:34.627	1	Normal	Goed	Huidige Data	Valid	None
15-10-2024 9:34:42.477	2	Normal	Goed	Huidige Data	Valid	None
10-10-2024 2:25:08.261	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
9-10-2024 15:12:06.489	1	Normal	Goed	Huidige Data	Valid	None
9-10-2024 15:04:47.539	5	Normal	Goed	Huidige Data	Valid	None
9-10-2024 15:02:48.239	4	Normal	Goed	Huidige Data	Valid	None
9-10-2024 15:02:42.489	3	Normal	Goed	Huidige Data	Valid	None
24-9-2024 14:25:08.119	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
24-9-2024 10:25:09.013	1	Normal	Goed	Huidige Data	Valid	None
24-9-2024 8:40:50.713	3	Normal	Goed	Huidige Data	Valid	None
5-9-2024 7:36:57.038	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
5-9-2024 7:22:31.334	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-7-2024 7:41:00.005	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-7-2024 7:29:09.896	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
18-6-2024 18:33:13.832	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
18-6-2024 14:46:20.235	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
18-6-2024 14:23:22.373	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
13-6-2024 11:38:35.945	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
13-6-2024 11:24:14.627	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
10-6-2024 15:07:13.395	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
10-6-2024 13:30:21.426	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
30-5-2024 14:25:08.407	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
30-5-2024 10:00:42.356	1	Normal	Goed	Huidige Data	Valid	None
30-5-2024 8:40:40.956	3	Normal	Goed	Huidige Data	Valid	None
30-5-2024 8:40:18.306	4	Normal	Goed	Huidige Data	Valid	None
29-5-2024 16:33:58.619	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
29-5-2024 14:25:08.095	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
29-5-2024 6:03:56.777	2	Normal	Goed	Huidige Data	Valid	None
23-5-2024 2:25:08.107	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-5-2024 15:47:10.996	1	Normal	Goed	Huidige Data	Valid	None
22-5-2024 2:25:08.132	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-5-2024 22:11:27.874	2	Normal	Goed	Huidige Data	Valid	None
21-5-2024 10:21:51.892	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-5-2024 10:01:41.891	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
17-5-2024 2:25:08.463	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-5-2024 15:06:57.869	1	Normal	Goed	Huidige Data	Valid	None
16-5-2024 14:25:08.375	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-5-2024 6:46:43.019	5	Normal	Goed	Huidige Data	Valid	None
29-4-2024 9:56:39.971	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
29-4-2024 9:45:46.909	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
9-4-2024 14:25:08.101	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
9-4-2024 13:14:33.766	1	Normal	Goed	Huidige Data	Valid	None
9-4-2024 12:00:12.816	3	Normal	Goed	Huidige Data	Valid	None
30-3-2024 1:25:08.153	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
29-3-2024 13:26:38.510	1	Normal	Goed	Huidige Data	Valid	None
29-3-2024 13:26:10.910	3	Normal	Goed	Huidige Data	Valid	None
21-3-2024 13:25:08.202	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-3-2024 10:01:55.553	1	Normal	Goed	Huidige Data	Valid	None
21-3-2024 8:46:47.153	5	Normal	Goed	Huidige Data	Valid	None
27-2-2024 1:25:08.428	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-2-2024 15:01:04.519	1	Normal	Goed	Huidige Data	Valid	None
26-2-2024 13:25:08.172	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-2-2024 12:14:30.369	2	Normal	Goed	Huidige Data	Valid	None
26-2-2024 9:54:49.469	1	Normal	Goed	Huidige Data	Valid	None
26-2-2024 5:57:30.369	2	Normal	Goed	Huidige Data	Valid	None
26-2-2024 3:23:46.708	1	Normal	Goed	Huidige Data	Valid	None
26-2-2024 1:25:08.378	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
25-2-2024 22:54:51.708	2	Normal	Goed	Huidige Data	Valid	None
25-2-2024 20:29:23.507	1	Normal	Goed	Huidige Data	Valid	None
25-2-2024 15:31:55.357	2	Normal	Goed	Huidige Data	Valid	None
25-2-2024 13:25:08.199	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
25-2-2024 13:07:18.584	1	Normal	Goed	Huidige Data	Valid	None
25-2-2024 8:11:47.384	2	Normal	Goed	Huidige Data	Valid	None
21-2-2024 7:36:47.482	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-2-2024 7:23:30.712	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
17-2-2024 1:25:08.384	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-2-2024 16:29:00.901	1	Normal	Goed	Huidige Data	Valid	None
15-2-2024 13:25:08.260	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-2-2024 11:42:47.563	2	Normal	Goed	Huidige Data	Valid	None
10-2-2024 13:25:08.124	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
10-2-2024 9:01:12.717	1	Normal	Goed	Huidige Data	Valid	None
10-2-2024 9:00:32.910	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
10-2-2024 8:54:42.216	5	Normal	Goed	Huidige Data	Valid	None
9-2-2024 13:25:08.156	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
9-2-2024 8:05:32.690	2	Normal	Goed	Huidige Data	Valid	None
27-1-2024 16:48:49.301	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-1-2024 11:27:24.746	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-1-2024 11:15:12.476	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-1-2024 1:25:08.659	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
11-1-2024 19:39:18.536	1	Normal	Goed	Huidige Data	Valid	None
11-1-2024 11:25:51.658	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
11-1-2024 10:35:59.361	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
3-1-2024 1:02:34.520	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
2-1-2024 16:57:01.932	2	Normal	Goed	Huidige Data	Valid	None
1-1-2024 1:25:08.405	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
31-12-2023 20:03:34.799	1	Normal	Goed	Huidige Data	Valid	None
27-12-2023 11:01:00.353	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
27-12-2023 10:50:24.276	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-12-2023 15:41:34.135	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
25-12-2023 13:25:08.650	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
25-12-2023 8:56:18.449	2	Normal	Goed	Huidige Data	Valid	None
25-12-2023 8:55:59.299	1	Normal	Goed	Huidige Data	Valid	None
25-12-2023 8:54:58.349	2	Normal	Goed	Huidige Data	Valid	None
25-12-2023 8:52:58.849	1	Normal	Goed	Huidige Data	Valid	None
25-12-2023 8:42:45.799	2	Normal	Goed	Huidige Data	Valid	None
25-12-2023 8:38:53.199	1	Normal	Goed	Huidige Data	Valid	None
24-12-2023 13:25:08.669	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
24-12-2023 11:10:22.000	2	Normal	Goed	Huidige Data	Valid	None
24-12-2023 11:10:17.350	1	Normal	Goed	Huidige Data	Valid	None
24-12-2023 11:03:46.900	2	Normal	Goed	Huidige Data	Valid	None
24-12-2023 2:26:02.829	1	Normal	Goed	Huidige Data	Valid	None
22-12-2023 10:41:17.924	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-12-2023 5:18:35.649	2	Normal	Goed	Huidige Data	Valid	None
5-12-2023 13:25:08.488	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
5-12-2023 11:27:37.078	1	Normal	Goed	Huidige Data	Valid	None
5-12-2023 9:05:22.278	3	Normal	Goed	Huidige Data	Valid	None
4-12-2023 9:25:41.001	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
4-12-2023 9:14:17.158	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
1-12-2023 13:25:08.276	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
1-12-2023 13:13:25.689	1	Normal	Goed	Huidige Data	Valid	None
1-12-2023 13:12:19.640	2	Normal	Goed	Huidige Data	Valid	None
1-12-2023 13:11:55.789	1	Normal	Goed	Huidige Data	Valid	None
1-12-2023 13:07:13.590	2	Normal	Goed	Huidige Data	Valid	None
1-12-2023 12:38:34.139	1	Normal	Goed	Huidige Data	Valid	None
29-11-2023 1:25:08.320	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
28-11-2023 14:36:02.863	2	Normal	Goed	Huidige Data	Valid	None
28-11-2023 13:25:08.637	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
28-11-2023 13:12:07.313	1	Normal	Goed	Huidige Data	Valid	None
27-11-2023 13:25:08.452	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
27-11-2023 13:00:07.749	2	Normal	Goed	Huidige Data	Valid	None
24-11-2023 1:25:08.402	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
23-11-2023 16:34:00.057	1	Normal	Goed	Huidige Data	Valid	None
23-11-2023 16:30:25.457	5	Normal	Goed	Huidige Data	Valid	None
23-11-2023 16:28:25.657	4	Normal	Goed	Huidige Data	Valid	None
23-11-2023 16:28:22.907	3	Normal	Goed	Huidige Data	Valid	None
16-11-2023 1:25:08.645	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-11-2023 13:36:14.262	1	Normal	Goed	Huidige Data	Valid	None
15-11-2023 13:25:08.704	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-11-2023 13:23:09.212	2	Normal	Goed	Huidige Data	Valid	None
8-11-2023 1:25:08.373	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
7-11-2023 13:44:58.809	1	Normal	Goed	Huidige Data	Valid	None
7-11-2023 13:38:52.308	2	Normal	Goed	Huidige Data	Valid	None
29-10-2023 21:52:17.541	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
14-10-2023 14:25:08.531	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
14-10-2023 10:06:43.830	1	Normal	Goed	Huidige Data	Valid	None
14-10-2023 5:22:15.030	2	Normal	Goed	Huidige Data	Valid	None
4-10-2023 8:29:17.706	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
27-9-2023 14:25:08.584	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
27-9-2023 8:02:33.082	1	Normal	Goed	Huidige Data	Valid	None
27-9-2023 8:00:49.032	5	Normal	Goed	Huidige Data	Valid	None
26-9-2023 14:25:08.330	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-9-2023 13:41:13.554	1	Normal	Goed	Huidige Data	Valid	None
26-9-2023 13:05:57.554	5	Normal	Goed	Huidige Data	Valid	None
26-9-2023 13:03:58.304	4	Normal	Goed	Huidige Data	Valid	None
26-9-2023 12:57:42.954	3	Normal	Goed	Huidige Data	Valid	None
14-9-2023 11:49:29.912	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
14-9-2023 11:36:38.527	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
2-9-2023 2:25:08.633	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
1-9-2023 14:29:46.061	1	Normal	Goed	Huidige Data	Valid	None
1-9-2023 14:25:08.292	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
1-9-2023 14:17:04.311	5	Normal	Goed	Huidige Data	Valid	None
1-9-2023 14:15:05.111	4	Normal	Goed	Huidige Data	Valid	None
1-9-2023 14:15:01.811	3	Normal	Goed	Huidige Data	Valid	None
2-8-2023 13:20:17.720	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
25-7-2023 6:46:57.460	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
25-7-2023 6:40:45.811	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
18-7-2023 14:25:08.636	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
18-7-2023 13:04:28.681	1	Normal	Goed	Huidige Data	Valid	None
18-7-2023 12:47:11.880	5	Normal	Goed	Huidige Data	Valid	None
18-7-2023 10:34:08.930	1	Normal	Goed	Huidige Data	Valid	None
18-7-2023 10:24:44.580	5	Normal	Goed	Huidige Data	Valid	None
28-6-2023 14:25:08.302	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
28-6-2023 12:04:11.944	1	Normal	Goed	Huidige Data	Valid	None
28-6-2023 10:51:05.694	5	Normal	Goed	Huidige Data	Valid	None
28-6-2023 10:49:05.744	4	Normal	Goed	Huidige Data	Valid	None
28-6-2023 10:49:01.844	3	Normal	Goed	Huidige Data	Valid	None
15-6-2023 23:08:57.650	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-6-2023 14:36:17.468	1	Normal	Goed	Huidige Data	Valid	None
15-6-2023 14:25:08.291	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-6-2023 14:03:43.725	5	Normal	Goed	Huidige Data	Valid	None
15-6-2023 14:01:44.225	4	Normal	Goed	Huidige Data	Valid	None
15-6-2023 14:01:43.775	3	Normal	Goed	Huidige Data	Valid	None
